x,y,arg
14.648094,15.119941,0
13.873888,16.583706,0
14.984614,14.073415,0
8.589731,-7.482176,0
12.510365,-10.20606,2
13.692057,-0.57936496,2
24.837446,15.831574,0
18.079779,2.4281902,0
10.079442,-16.369745,2
15.241714,7.6608896,0
-2.8396003,20.17682,1
0.09077459,9.585711,1
-7.8246446,0.7285658,1
-8.341227,7.928287,1
0.3190068,2.544532,1
-2.131664,8.133703,2
4.8017707,6.8106985,2
4.403856,25.987324,0
13.543573,13.497418,0
19.185305,0.266421,0
6.681335,5.275889,0
8.078768,9.084335,0
0.87926775,-1.8326541,2
7.4246116,0.01680573,0
7.9592605,27.145498,0
22.471739,12.381632,0
25.364542,-2.7595344,0
28.149712,0.66622376,0
5.0506835,3.010286,2
3.7369957,-2.1908247,0
3.6729128,23.116764,0
21.524769,6.279244,0
28.129154,3.248274,0
8.068045,-3.0116475,0
-0.54104954,-6.2319427,2
7.8385158,7.411541,0
0.40883008,26.66034,1
-3.4463367,11.949624,1
-9.512881,-3.4555871,1
-5.0524077,-4.0928297,1
-8.578204,-9.152715,2
-4.8753614,-1.7544837,1
6.616704,11.275996,2
2.6360781,13.955745,0
-2.791838,12.939732,1
-11.6361065,-3.3018115,1
-5.7442245,-0.27106243,1
-3.8890321,-7.0033703,2
5.9244256,-9.678225,1
-6.5064445,16.941454,1
3.127817,4.6366396,1
1.2164136,-14.931936,2
9.289344,3.5230772,2
18.40823,13.590763,0
21.930605,1.1206632,0
15.3507805,-3.762148,0
10.820195,-4.694705,2
9.229401,-5.7023773,0
5.025683,16.06534,1
-9.53988,3.235401,1
-6.3901887,-1.440821,2
4.613402,0.20543686,0
14.046821,16.774563,0
15.217758,13.84071,0
8.613297,-7.4562683,0
12.480949,-10.178199,2
13.587466,-0.70381624,0
8.39207,24.78309,0
20.036749,19.633839,0
19.424126,-14.98003,0
26.52416,-5.007601,0
16.2529,-14.212493,2
2.3494427,-6.452277,0
2.98468,20.722712,1
-8.614988,13.417395,1
-11.93797,-5.802619,1
-10.138651,-2.1065564,1
1.4419777,3.756208,2
9.2535515,-1.3372782,2
0.018407011,20.46569,1
-14.887014,10.9923115,1
-13.1572485,-4.3715396,1
-0.08811107,-3.032489,1
0.45652878,5.094328,2
4.8085523,-8.405532,0
-1.2949779,22.448309,1
-6.854767,5.3391724,1
-6.8946238,-11.525776,1
4.493627,4.9524627,1
-7.69585,1.8728255,1
4.212432,3.992276,2
3.0934417,9.289621,0
12.676415,7.824782,0
16.216702,-4.940174,2
6.338756,7.892208,2
-3.4684234,22.490297,1
-10.533465,0.4752362,1
-7.736893,-13.030583,2
-7.571539,3.5484812,2
13.052023,14.540409,0
24.431192,-1.70731,0
11.698321,-5.5410767,2
-1.8115115,0.80487025,0
-7.4449315,12.072407,0
10.171067,20.543337,0
22.6082,15.606575,0
12.492228,3.574022,0
-1.3880111,4.60774,0
13.333939,6.7940907,2
5.274188,1.6132033,0
-4.9662347,17.009018,1
-14.299553,-2.3750134,1
-6.8936067,-17.170704,1
-0.7287504,-10.250364,2
10.38244,-14.32382,2
3.6334662,8.065884,0
5.7533584,0.5740239,2
9.689691,6.023292,2
1.8845775,12.813421,0
25.448128,6.6297917,0
12.079993,-11.429443,0
2.9237196,-8.118045,2
10.301663,-7.009811,2
9.060096,12.780149,1
-0.030305067,9.468605,1
-9.422461,5.755344,1
-11.075943,4.106417,1
0.32139334,2.5495036,1
-2.2048478,8.047626,2
-1.6372172,2.9868383,2
0.79128176,12.169313,1
-5.887837,10.331835,1
-2.748804,-4.8707166,1
-5.3168845,-3.5477853,1
-8.300935,-9.306293,2
-7.8211937,-1.5874363,1
19.282331,15.221534,0
24.59315,13.119319,0
20.954449,-9.276761,0
9.962934,-3.5747957,2
0.7578634,-5.55843,2
6.8421173,15.448859,0
10.628946,18.009964,0
16.350761,2.7608562,0
14.928649,-6.432594,0
17.171442,9.802615,0
12.568276,-4.364118,0
2.4514277,0.89198816,2
-5.664563,5.035646,0
3.6870744,15.296636,1
7.749823,11.911923,1
1.9009793,-0.14253141,2
3.0359194,-4.1796656,2
6.5845966,17.460257,1
-13.374872,4.950293,1
-8.913609,-0.6595486,1
0.09448954,-10.858466,2
0.028206171,-8.350128,1
8.416156,24.761358,0
20.025576,19.622295,0
19.426287,-14.988153,0
26.491802,-4.975879,0
16.293291,-14.248577,2
2.39219,-6.4884424,0
17.825079,16.553514,2
5.4287677,24.069334,2
12.656217,7.843686,0
16.220331,-4.9309983,2
6.450549,8.011479,2
2.083291,23.362648,0
18.726236,10.018668,0
19.931665,2.5520535,0
18.744217,-11.641211,0
14.851708,-0.10292347,2
4.771148,9.974008,2
3.8030474,14.261665,1
-0.02203752,0.5365817,1
-14.362083,2.1747754,1
-8.123759,8.110862,1
-5.3689275,-8.8198395,1
-5.197716,11.765052,2
4.8979464,6.5166945,2
-7.1889453,17.489859,1
-11.788464,-0.7437931,1
-6.9320073,9.690942,1
4.3221846,-13.577794,2
6.178483,-6.7379093,2
7.11222,10.307398,0
23.11736,6.6098514,0
17.358326,5.0961375,0
20.977968,9.366622,0
2.0986164,5.5333705,0
21.071575,-6.444425,2
7.742106,4.5452404,0
-8.19806,10.175816,1
-12.5437975,2.6361408,1
-5.8561044,-0.16516301,1
-3.438775,-6.372302,2
5.686419,-9.934021,1
-1.0803882,17.284594,1
-9.58491,-9.87953,1
-0.14550042,-0.8242179,1
-3.265078,-13.6937895,2
-3.6473324,-10.120093,1
-9.780156,7.695985,1
-4.5862675,3.9748194,2
3.927347,0.6412482,0
-9.504376,10.990766,1
-0.6827086,13.931379,1
-2.5794668,-11.20647,2
3.995845,-5.1636167,2
6.363352,24.706293,1
-5.4096603,9.878812,1
-15.224691,8.700134,1
-15.490778,-9.522775,1
1.2261349,4.6718297,2
-7.7039576,-3.9795883,1
8.419582,24.7554,0
20.004772,19.600395,0
19.429785,-14.984102,0
26.436255,-4.92002,0
16.272318,-14.226556,2
2.3426435,-6.456239,0
12.692049,7.8044486,0
16.310545,-4.8598084,2
6.331165,7.8866634,2
-10.534266,13.892687,1
-12.412462,-1.6034412,1
-6.609917,-7.243636,1
0.6169172,8.39282,2
3.2968879,-3.0134668,1
-4.70809,20.643532,1
-10.577961,10.537882,1
-6.891458,-2.5617933,1
-2.7377849,-0.9980898,1
-3.817553,2.5223494,2
-0.16115601,-5.348507,1
16.769737,4.1084223,0
23.299795,-0.008039647,0
12.026068,-7.7919865,2
14.671493,9.294798,0
4.1572256,16.278017,1
-9.171584,3.038169,1
-2.0828903,-15.142795,2
-2.4121659,-2.7585664,0
7.563503,23.598236,0
17.253614,7.914229,0
16.317053,-6.253436,0
18.005463,-5.9391155,1
-1.767566,-5.382668,2
5.770357,9.772434,2
2.7989686,16.844954,1
-16.966047,-2.3110547,1
-15.204297,-0.35393557,1
-6.8048625,-5.7040095,2
8.975769,1.813239,1
0.15301284,13.241459,1
-8.42717,15.375944,1
-14.851167,-6.061573,1
-1.7906581,-16.790142,2
14.0516205,-5.031822,1
2.916062,18.76007,1
3.3881786,5.962124,1
-10.570098,-3.44369,1
-3.3473296,-1.6342607,1
-4.31353,2.4253142,2
3.482002,-10.056142,1
-9.78259,7.7047887,1
-4.5105624,3.914817,2
3.9660254,0.59845006,0
6.0563383,20.847416,1
6.0604663,4.6603374,1
-1.7923036,9.762837,1
4.4763465,4.967082,1
-0.9688899,1.6726362,1
-3.639782,6.648796,2
2.9415762,9.452117,2
-2.7929227,12.932822,1
-12.515153,2.6643758,1
-5.936038,-0.094822474,1
-3.650847,-6.658379,2
5.8153667,-9.80505,1
8.21225,10.199683,0
24.319174,-1.8485707,0
11.694966,-5.5400605,2
9.0899,7.645077,0
-12.767688,10.295919,1
-0.9948165,6.1740336,2
-3.1536376,-3.4245973,0
-1.5848191,10.868625,2
5.346971,12.349357,0
2.9689326,20.713575,1
-8.577402,13.3698225,1
-10.283156,-5.561466,1
-10.173639,-2.103879,1
1.4485275,3.7613168,2
7.5723424,-15.289787,1
4.4071712,25.993296,0
13.551339,13.516591,0
19.223282,0.22372738,0
7.2081943,5.5284424,0
8.132164,9.014433,0
0.8751475,-1.844024,2
7.5163183,-0.069701366,0
3.9895205,22.80938,0
21.580769,6.2521443,0
25.017962,0.6593232,0
6.2398434,-3.5438573,0
-0.54988104,-6.223772,2
1.7761328,-5.5118604,0
3.6935184,15.31442,1
-14.4256315,16.127277,1
-2.0620928,-15.162125,2
-2.4462326,-2.8137035,0
-2.8420408,20.172764,1
0.09424596,9.586411,1
-7.803162,0.7442339,1
-8.300847,7.9719844,1
-5.2419076,-8.742022,1
-2.0891302,8.174621,2
4.767644,6.7993627,2
17.4905,11.918883,0
14.112816,-2.767887,0
0.79629135,-7.257435,2
3.136017,6.877952,0
4.0038834,12.452193,2
1.6296067,10.725617,2
10.580074,5.149993,0
13.932052,3.2060084,2
9.722207,6.0494947,0
9.245192,21.297943,0
10.962513,1.2866228,0
11.784394,-6.6708493,0
12.144072,-3.0629344,0
15.990054,-8.662677,2
17.70893,-0.5490803,0
15.170769,11.760858,0
18.967398,7.60839,0
19.239109,3.6195498,0
8.068315,-1.2948197,0
15.165049,-13.780241,2
4.7769265,-3.999884,0
4.044685,10.633724,2
8.924237,18.702662,2
-12.794598,10.3219185,1
-1.0180383,6.186354,2
3.6347098,0.22080672,0
7.0110493,19.600235,0
27.067533,12.655402,0
11.004904,-13.074976,0
8.089955,-8.95299,2
5.791661,-5.521448,2
-6.5803943,17.005505,1
3.0940106,4.6945553,1
1.1899269,-14.9569025,2
9.290836,3.5234704,2
6.612192,11.275972,2
2.5924094,13.871538,0
-0.36887515,11.420024,2
4.1044254,19.149801,0
1.6401131,6.924452,2
-4.9880576,7.6411586,0
-4.90119,20.846542,1
0.39720428,1.5202981,1
-11.880028,12.140054,1
-2.766274,-1.0388553,1
-3.8365114,2.526718,2
-0.16571203,-5.333757,1
8.222802,10.214029,0
24.346542,-1.7967247,0
11.707992,-5.556147,2
9.094203,7.6439157,0
-5.112656,15.4901705,1
-0.12368678,3.494235,2
2.297819,2.960365,0
9.244286,11.320701,0
19.472607,-5.724817,2
4.910376,-2.7269301,0
7.269517,2.5335379,2
2.460636,13.613203,0
3.3461583,8.578273,2
1.3485565,21.712221,0
9.257258,10.282203,0
19.389229,-5.7638407,2
12.064534,-0.049003493,2
10.10877,12.921107,0
11.355973,4.1607447,2
-2.6489577,4.716766,1
5.7232594,13.9322195,1
-0.5502583,3.9155896,2
0.84424245,-0.7819149,0
-7.403131,12.110797,0
10.880015,8.827972,0
22.59931,15.61845,0
26.29844,2.3539736,0
-1.4116099,4.5941014,0
13.296988,6.778496,2
5.2633595,1.6182568,0
-5.915079,6.7895494,1
-17.246248,3.2208362,2
-8.814614,9.195735,0
2.820468,18.62528,1
3.1706004,3.7270286,1
-1.840058,-3.7284303,1
-3.0982952,-1.412213,1
-4.1058335,2.4373658,2
3.7069178,-10.166266,1
6.783482,17.634047,1
-6.8933015,0.7379092,1
-2.854939,-9.379503,1
-6.7906265,-5.6934967,2
3.2475145,-8.975341,1
0.15369837,13.238541,1
-8.396153,15.346559,1
-14.875749,-6.085964,1
-1.8216565,-16.756784,2
14.045739,-5.034467,1
18.791933,18.57262,0
21.65251,16.89987,0
20.507975,5.0335,0
16.1358,-1.8755014,0
15.140581,4.143386,2
-3.9811323,5.6757574,0
4.6028147,18.086643,0
12.323993,9.347064,0
21.305305,-0.8978115,0
16.002481,-1.9465547,0
16.020306,6.37271,2
17.211515,-0.23496304,0
-0.25680134,11.537128,2
4.15109,19.16341,0
12.220567,12.75446,0
12.883861,5.8821354,0
14.99082,2.1853433,0
15.218358,1.0243177,0
10.247455,2.4492555,2
7.178491,-6.01643,2
24.839033,15.833381,0
18.110088,2.3759317,0
10.069514,-16.352482,2
15.125642,7.757457,0
-2.8416262,20.173954,1
0.0651278,9.560442,1
-9.436617,5.728552,1
-11.068656,4.1102657,1
0.27094084,2.593315,1
-2.1454413,8.120856,2
-1.6312538,2.9941015,2
8.994516,6.762438,0
13.579934,4.068777,2
3.1516302,-0.8489744,0
12.448313,23.342817,0
20.98427,-10.784146,0
23.025288,-7.1181955,0
6.1778617,1.397803,0
14.288137,4.830572,2
5.7002378,-11.424431,0
11.436065,19.242867,0
23.29143,-0.07632322,0
12.04486,-7.7804112,2
12.433087,-1.2596906,0
-4.8827376,20.826738,1
0.39493313,1.5246117,1
-11.918843,12.123851,1
-2.8543005,-1.1382278,1
-3.876744,2.486444,2
3.7898996,-10.194934,1
8.987746,6.725732,0
12.693219,2.8884082,2
3.1158493,-0.83074105,0
8.995914,6.7534013,0
12.700447,2.8925211,2
3.1415966,-0.8344108,0
11.913641,13.0940275,0
10.24892,4.400273,0
15.7309675,2.5366805,0
9.749244,-8.877876,0
10.818105,2.745092,0
3.1194203,-16.397884,2
6.1361265,3.2712822,0
14.087536,16.710241,0
14.974591,14.097023,0
8.662785,-7.412737,0
12.480343,-10.181788,2
13.687735,-0.5881027,2
4.4872737,16.35742,1
-9.238649,3.0806448,1
-6.351522,-1.4999235,2
4.599846,0.2664241,0
9.007298,12.732434,1
-6.797025,5.418613,1
-9.420352,5.778456,1
-11.107905,4.087629,1
-7.313914,2.0600512,1
4.171278,3.9627416,2
3.1543093,9.237411,2
13.910337,16.62329,0
14.979449,14.079061,0
8.472094,-7.5865736,0
9.8278885,-3.6842654,2
13.70015,-0.5772576,2
7.1296577,19.720495,0
22.321436,2.1923285,0
18.021484,-7.560126,0
14.642303,-11.4219885,2
5.6685295,-5.357078,2
15.351406,20.532774,0
21.248026,0.54152966,0
20.115614,-2.5076692,0
10.421322,-10.714059,2
-1.1898664,-1.3344594,0
-5.122114,13.776647,1
-12.656518,0.859243,1
-17.10228,6.208517,1
-11.399536,-9.908939,2
0.94290185,-9.33225,1
3.975318,12.408641,2
1.7131501,10.7582655,1
-11.284902,8.352988,1
-10.488873,0.73610175,1
-9.481054,-6.5945525,2
-3.223089,3.890388,0
18.840855,18.61631,0
12.252002,9.409289,0
20.497566,5.0382233,0
16.102234,-1.9142097,0
15.094621,4.183979,2
-4.0503597,5.595067,0
-0.7469392,8.697522,1
-4.557576,3.910436,2
4.2454457,-0.704341,0
1.9243716,6.646032,2
8.990722,18.608265,2
2.7816608,16.834276,1
-16.975689,-2.3202913,1
-15.228601,-0.3295136,1
-9.950747,-12.666046,2
8.998809,1.865989,1
13.0244465,14.557146,0
24.425701,-1.7158974,0
11.681255,-5.569553,2
9.1633,7.766424,0
12.353824,23.247358,0
20.96845,-10.808198,0
23.011541,-7.133967,0
12.140108,-3.0689578,0
14.294969,4.8102007,2
5.7034073,-11.423666,0
14.590567,18.686565,0
13.933126,8.383724,0
16.921028,-10.258774,0
4.119706,-7.3934975,0
0.23259364,7.0187025,2
1.6357721,-8.339005,0
11.807536,15.887374,0
11.797578,5.644166,0
16.94643,-8.196058,2
8.968576,0.16206603,0
-11.860086,14.22254,2
1.2012177,10.549841,2
12.650766,7.8323565,0
16.219374,-4.929794,2
-2.6278548,4.715397,2
19.830685,13.36001,0
17.22816,7.9490566,0
16.448042,-6.3768287,0
18.05406,-5.9439974,1
-1.8267953,-5.4150286,2
5.881177,9.844569,2
9.269613,21.279322,0
11.176854,1.4972869,0
11.785983,-6.6671467,0
12.177629,-3.0328565,0
15.955826,-8.697218,2
17.656435,-0.5117848,0
1.7757523,6.6783476,2
8.97843,18.613144,2
1.9281278,6.6406884,2
8.983205,18.613146,2
20.401995,11.358542,0
21.273306,3.8423588,0
6.9227347,-13.435054,2
6.6174946,7.014489,0
10.245014,23.616581,0
10.247165,20.490479,0
13.233202,12.057377,0
12.459252,3.62693,0
13.0481205,-2.5437605,0
13.465101,6.8127556,2
7.02064,12.297326,0
-0.7284815,8.727817,1
-4.516815,3.880644,2
4.2635365,-0.7305767,0
6.0576406,16.54676,1
-10.409484,1.4129174,1
-8.997164,-7.0579543,2
5.1182156,-0.30496278,2
16.835983,13.864144,0
21.185791,-4.1633368,0
22.97082,-2.7915068,0
-4.210052,-0.15186515,2
1.340913,0.7578722,0
8.417526,24.755665,0
20.056147,19.65258,0
19.42965,-14.983562,0
26.433504,-4.916741,0
16.270899,-14.225256,2
2.2959952,-6.385727,0
14.463283,19.162498,0
18.969099,11.733167,0
16.39886,-10.835073,0
4.292164,-7.2572465,0
0.21374913,7.0069385,2
1.6559625,-8.350995,0
-5.035981,15.422377,1
-0.12518643,3.4978867,2
2.304814,2.9858363,0
3.8250446,14.279069,1
-0.050606195,0.540702,1
-14.2926,2.2689466,1
-8.325009,7.949842,1
-5.225618,-8.731167,1
-5.247169,11.799442,2
4.7290564,6.872442,2
4.050035,10.639834,2
9.008825,18.584694,2
24.841862,15.83639,0
18.12394,2.3659863,0
10.069525,-16.349773,2
15.147869,7.737079,0
-7.433516,13.991701,1
-15.846075,1.9741192,1
-6.543991,-7.1886454,1
-5.5537677,-10.798016,2
-0.5743067,-7.3078537,1
8.332106,16.03636,0
17.941727,6.770712,0
20.12477,-2.514641,0
10.397971,-10.689006,2
-1.1821336,-1.3543273,0
12.660162,7.838987,0
16.155367,-4.986618,2
6.338449,7.9313765,2
6.970714,8.953157,0
20.69967,1.7534642,0
13.231892,-6.579595,2
7.3905497,1.5237707,0
-3.4781466,22.47901,1
-10.503576,0.49292722,1
-9.678747,-6.3859105,2
-3.2946398,4.0388446,2
-2.1740096,6.0346165,2
2.6387672,11.580467,0
0.736257,18.708149,1
-3.235714,9.759,1
-3.2262063,1.1105007,1
-6.709188,7.369038,1
-0.9982792,1.7140862,2
-0.67015564,7.82959,1
8.250959,10.195278,0
17.916605,3.52824,0
11.691847,-5.5340323,2
9.062053,7.59019,0
17.412558,10.935247,0
27.867184,5.8680105,0
12.282924,-14.581287,2
-2.0408053,12.870964,0
1.9651431,12.824556,0
25.384449,6.568889,0
12.078045,-11.429667,0
14.0219145,-4.1322365,2
10.301849,-7.010948,2
16.059921,10.6651,0
13.101793,10.209851,0
17.563913,-2.452873,2
-4.6380596,8.971206,0
-0.96910673,17.399153,1
-8.015917,11.206061,1
-0.17372334,-0.7933676,1
3.164973,-13.35861,2
-1.3501388,-8.570494,2
12.707007,7.8523164,0
24.333076,6.0172925,2
6.396854,7.950749,2
-9.741768,18.1724,1
-13.178916,6.1747746,1
-8.017732,-3.0141735,1
-0.66122204,-10.313006,2
14.312294,-1.559863,1
14.779045,18.394117,0
24.8934,3.7965019,0
23.871166,-8.59871,0
12.002911,-9.715857,2
9.265826,-12.993342,2
3.2722588,19.17219,1
-11.157894,9.495409,1
-11.963765,-5.829863,1
-3.393996,-1.6735386,1
-4.889376,2.433257,2
3.2186677,-9.919478,1
2.7846823,16.838505,1
-6.8983793,0.74744976,1
-2.8563526,-9.381153,1
-6.7673388,-5.6842375,2
8.971621,1.9947301,1
8.377026,15.998339,0
18.115057,6.902597,0
23.029535,-2.8495286,0
-4.1889453,-0.117875956,2
1.3177202,0.79319227,0
2.9983563,18.868954,1
3.4171817,5.9534254,1
-10.600015,-3.4819987,1
-3.3864572,-1.6743041,1
-4.8215814,2.3586144,2
3.1565413,-9.908162,1
11.751794,15.940818,0
11.761113,5.6839447,0
16.953024,-8.194577,2
8.954934,0.17016324,0
-9.522707,15.970704,1
-1.9229008,-6.5488257,1
0.627571,-12.866443,2
6.6247525,-1.2645264,2
15.126154,26.069483,0
25.009735,9.052239,0
8.456356,-11.06421,2
9.69928,8.4947,0
2.7866962,16.836897,1
-16.975643,-2.3204114,1
-15.220899,-0.33659825,1
0.6149182,8.39729,2
8.958377,1.7825458,1
17.463903,11.950456,0
14.140225,-2.8043714,0
0.7794232,-7.2380123,2
3.1245437,6.872365,0
-1.6696138,26.081856,1
-1.8806028,19.373734,1
-14.527929,1.7800798,1
-10.757543,5.6909113,1
-1.2947233,12.290461,1
-4.048341,-5.0235357,2
5.2291274,6.191989,0
0.8039615,12.167009,1
-5.782588,10.219843,1
-2.7561278,-4.8669305,1
-5.7527184,-3.2501588,1
-7.8452086,-9.530497,2
-8.134169,-4.132922,1
-3.8560734,18.829681,1
-7.997852,6.029556,2
-2.2970161,13.840839,0
-5.930733,6.771983,1
-17.247011,3.2188382,2
-8.816708,9.19357,0
12.8991375,19.48313,2
-3.0354745,17.164131,2
5.304288,19.005005,0
11.068603,6.507928,0
13.595595,1.1410729,0
15.146668,1.031442,0
10.023808,2.303796,2
7.1637673,-6.110174,2
-9.82796,7.7309856,1
-4.6133394,3.9936352,2
3.9061487,0.67003167,0
-9.710927,18.142313,1
-14.298825,-2.3707485,1
-8.010343,-3.012726,1
-0.754265,-10.22613,2
10.371303,-14.334423,2
-0.62596667,19.19106,1
0.8431112,-4.1730824,2
-1.4410169,-2.5471942,0
7.3669057,19.963495,0
22.387808,2.2601194,0
18.4704,-7.334757,0
14.044567,-4.116645,2
1.8619725,-1.778937,2
7.281638,2.5447202,2
2.3935525,13.461432,0
10.18737,14.142723,0
19.864994,9.052187,0
7.299065,-13.782973,2
10.716501,0.074621424,0
-1.304792,22.464352,1
6.0521545,4.65805,1
-1.7903255,9.755365,1
4.4620757,4.918037,1
-7.7070484,1.8630309,1
-3.620701,6.6533537,2
3.1032166,9.290044,0
14.049792,16.690493,0
14.964187,14.093854,0
8.479245,-7.588541,0
9.937139,-3.592444,2
5.374441,-12.500698,2
10.973814,11.143674,2
-3.014071,17.184717,2
12.2083435,12.726745,0
11.0567665,6.5871873,0
13.701166,1.2273483,0
15.142205,1.0381415,0
10.011605,2.307299,2
7.136924,-6.1403346,2
-7.214404,17.519678,1
-11.728675,-0.6995804,1
-7.751598,-13.014997,2
-7.5244455,3.5030007,2
1.2447267,14.270641,2
1.7204553,9.318793,1
-2.8218117,20.189768,1
-0.065421715,9.425828,1
-9.430083,5.74471,1
-11.073201,4.1026063,1
0.32797346,2.5380177,1
-2.225196,8.033742,2
-1.6044672,2.9572475,2
6.05537,20.841576,1
6.0659204,4.668656,1
-1.8355008,9.720081,1
4.4716783,4.9637494,1
-0.9768262,1.6804456,1
-3.6478806,6.697636,2
1.8891444,-2.789015,2
8.344487,16.027822,0
18.06765,6.853367,0
22.979273,-2.800376,0
-4.155289,-0.08919889,2
1.3254166,0.8154578,0
9.269083,21.278637,0
11.146409,1.4652145,0
11.780122,-6.66844,0
12.147873,-3.0502584,0
15.946871,-8.710042,2
17.604582,-0.48314953,0
-8.781994,16.951267,1
-0.73164433,13.95229,1
-2.5463598,-11.168708,2
3.9908812,-5.162143,2
13.052688,14.5316725,0
21.278824,3.8465505,0
6.8817663,-13.395155,2
6.603595,7.0353904,0
15.155175,26.09885,0
25.013523,9.051099,0
13.8322,-17.550907,2
16.20707,12.686565,0
17.833057,16.55645,2
1.3207803,21.747126,0
-4.981735,17.019964,1
-8.059777,11.255003,1
-6.893903,-17.17003,1
-0.74150646,-10.241076,2
-1.3618572,-8.555781,2
9.001003,6.7572093,0
13.559162,4.049185,2
3.1311932,-0.8336947,0
17.164837,14.152111,0
10.546956,9.988768,0
13.772896,-9.470121,0
13.009251,1.7996961,2
5.4049706,-4.9323983,0
19.83105,13.356139,0
17.227966,7.949441,0
16.403608,-6.3325567,0
18.071804,-5.933875,1
-1.736216,-5.3305616,2
5.922416,9.873114,2
6.368919,24.711824,1
-5.426521,9.853888,1
-15.237887,8.711645,1
-15.4879,-9.523685,1
-7.7348576,-9.557731,2
-7.693161,-3.9709487,2
0.7811022,12.181578,1
-5.871266,10.302526,1
-2.7570646,-4.8638043,1
-5.5578723,-3.3771083,1
-8.0575285,-9.440444,2
-7.833857,-1.606951,2
13.977674,16.65617,0
14.978084,14.078404,0
8.593452,-7.480413,0
12.471607,-10.12769,2
13.668722,-0.6147822,2
6.496444,2.3464062,2
2.3792152,13.444548,0
15.949104,16.328632,0
19.533878,7.2655597,0
15.240698,5.789575,0
6.180338,1.3870988,0
15.07481,-13.725327,2
4.749112,-4.029423,0
14.488984,19.122095,0
19.00263,11.764287,0
16.395329,-10.8552475,0
4.238904,-6.845417,0
14.8503685,-0.099858835,2
1.7379225,-8.367084,0
8.024662,27.077349,0
22.211924,12.139324,0
25.45089,-2.675697,0
28.154844,0.66467935,0
5.0586514,2.9988449,2
3.6866047,-2.1352804,0
2.9694324,20.710695,1
-8.564869,13.356832,1
-10.256607,-5.589704,1
0.3402774,-6.7068973,1
-15.571046,5.274907,2
16.016092,7.559038,1
7.3947163,19.989138,0
22.370079,2.2437825,0
18.08875,-7.52415,0
14.652975,-11.420737,2
5.696694,-5.3892255,2
-5.090599,15.468979,1
-0.14904423,3.512102,2
2.2877927,2.9822876,0
16.764534,4.106055,0
27.872696,5.839363,0
12.295371,-14.572199,2
-2.0684102,12.92101,0
7.9834065,27.119726,0
22.422262,12.3407955,0
25.385891,-2.7376037,0
28.155266,0.6638582,0
5.096218,3.0585592,2
3.6850922,-2.1344037,0
8.919604,5.032495,0
18.20895,4.9903097,2
6.5899925,0.07928271,0
4.8202295,8.860542,1
4.732837,7.825796,2
4.7307153,-1.3618187,1
-1.2608845,10.557383,2
5.676418,12.708903,0
8.4501295,24.724476,0
20.073101,19.660564,0
19.445118,-14.9823265,0
26.497375,-4.9811783,0
16.210695,-14.192797,2
2.3348055,-6.418454,0
-9.508056,10.994095,1
-0.7058858,13.907711,1
-2.6007483,-11.176884,2
4.031997,-5.1702127,2
-0.95228994,17.34171,1
-3.7387285,8.711968,1
-5.9827304,3.6920063,1
-3.1453915,-13.8326845,2
7.0888147,-9.564154,2
17.842987,16.573845,2
5.410262,24.043037,2
7.879863,14.094378,0
19.254845,-1.1251794,0
22.297064,-0.57585627,0
6.6878424,5.2781496,0
2.159558,5.4605665,0
19.186584,5.62175,2
7.128549,6.414979,0
-0.6630657,8.795534,1
4.737514,7.8439555,2
4.642742,-1.223561,0
1.1379939,14.43143,2
5.086878,11.883977,1
-1.2435142,10.539149,2
5.6732445,12.705762,0
0.38623902,26.681368,1
-14.060667,13.746824,1
-4.4724755,-2.754804,1
-5.064964,-4.0541987,1
-8.572651,-9.151717,2
-4.8743906,-1.7606394,1
14.0038595,16.655949,0
24.63299,13.068758,0
21.03836,-9.1963415,0
9.944422,-3.5968864,2
5.3723207,-12.506169,2
4.621406,18.061153,0
12.336572,9.3731165,0
20.424,5.1022687,0
16.047495,-1.9376938,0
15.947175,6.3199477,2
17.121416,-0.159421,0
4.7961926,8.874656,1
4.7455573,7.8488173,2
4.702041,-1.3102866,0
7.119535,10.310761,0
23.13003,6.603869,0
17.408922,5.0754776,0
20.926676,9.4028015,0
2.1419752,5.472922,0
21.061827,-6.436613,2
7.754604,4.5388737,0
11.530353,14.485405,2
9.282415,15.079952,0
6.0068674,16.497915,1
-10.341656,1.744162,1
-6.946442,-1.0204444,2
5.1715336,-0.27780998,2
-5.08325,13.818331,1
-12.674757,0.85505617,1
-17.10449,6.2086506,1
-11.370485,-9.8798065,2
13.275105,-7.881797,1
4.085924,2.475293,2
2.6639833,11.555897,0
3.2951148,19.213797,1
-11.146334,9.5285,1
-11.944108,-5.8314195,1
-10.142863,-2.1172936,1
-4.8387837,2.3597617,2
9.243599,-1.3686537,1
7.9971333,27.107279,0
22.49157,12.395962,0
25.332644,-2.7850742,0
28.153639,0.6648653,0
5.5939193,-16.062412,2
10.072703,-1.2021462,0
6.8435674,15.440789,0
10.64327,17.99863,0
16.339907,2.7836757,0
14.94179,-6.431762,0
17.32137,9.737422,0
12.567895,-4.3623295,0
-1.9576174,15.750986,2
-5.6515446,5.0609546,0
-7.213834,17.516472,1
-11.752174,-0.726217,1
-7.7549515,-13.014525,2
-7.535754,3.515676,2
1.2109221,14.305257,2
1.7244462,9.321499,1
10.254735,14.293003,0
18.927736,8.652352,0
6.886336,-4.2218313,2
10.741773,-0.46061674,0
7.027863,19.616783,0
27.02094,12.606272,0
